Ocean,Country,Depth_M,Percent_Bleaching,Temperature_Mean,Temperature_MIN,Temperature_MAX,Year_Month,ocean_coordinate,latitude,longitude
Pacific,Japan,1.0,75.0,19.920000000000016,12.490000000000007,31.470000000000027,2013-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,25.77000000000004,20.32000000000005,32.24000000000001,1998-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,75.0,25.760000000000048,20.870000000000005,31.730000000000015,2008-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,25.79000000000002,21.100000000000023,32.360000000000014,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,24.54000000000002,19.200000000000045,31.27000000000004,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,20.510000000000048,12.430000000000009,30.590000000000032,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,24.69,18.450000000000045,31.02000000000004,1998-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,75.0,17.79000000000002,7.439999999999998,31.379999999999995,2001-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,24.54000000000002,19.200000000000045,31.27000000000004,1998-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,26.210000000000036,20.450000000000045,31.730000000000015,1998-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,23.350000000000023,16.610000000000014,30.980000000000015,1998-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,,75.0,23.04000000000002,16.54000000000002,30.77000000000004,1998-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,8.0,75.0,29.410000000000025,24.100000000000023,33.06,2010-01,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,9.0,75.0,29.410000000000025,24.100000000000023,33.06,2010-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,8.0,75.0,29.410000000000025,24.100000000000023,33.06,2010-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,,75.0,29.930000000000007,25.57000000000005,33.74000000000001,2010-03,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,11.0,75.0,29.480000000000015,24.55000000000001,33.05000000000001,2009-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.110000000000017,23.52000000000004,32.360000000000014,1998-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,,75.0,29.930000000000007,25.57000000000005,33.74000000000001,1998-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,,75.0,29.930000000000007,25.57000000000005,33.74000000000001,1998-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,,75.0,29.930000000000007,25.57000000000005,33.74000000000001,1998-12,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,3.0,75.0,29.410000000000025,24.100000000000023,33.06,2009-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,11.0,75.0,29.410000000000025,24.100000000000023,33.06,2009-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,22.0,75.0,29.379999999999995,24.24000000000001,33.55000000000001,2009-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Malaysia,21.0,75.0,29.379999999999995,24.24000000000001,33.55000000000001,2009-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,20.0,75.0,27.79000000000002,23.06,32.660000000000025,2010-05,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.480000000000015,24.700000000000045,32.76000000000005,1998-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,28.0,75.0,28.40000000000003,23.890000000000043,32.76000000000005,1998-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,12.0,75.0,28.430000000000007,24.27000000000004,33.08000000000004,2008-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,9.5,75.0,28.340000000000032,24.210000000000036,32.30000000000001,2008-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,15.0,75.0,28.58000000000004,24.350000000000023,31.760000000000048,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.120000000000005,24.170000000000016,31.83000000000004,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,15.0,75.0,28.0,23.78000000000003,32.14000000000004,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,15.0,75.0,28.77000000000004,24.110000000000017,32.33000000000004,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.5,24.90000000000003,32.80000000000001,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.480000000000015,24.610000000000017,32.360000000000014,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.78000000000003,24.260000000000048,32.89000000000004,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,12.0,75.0,28.390000000000043,24.450000000000045,31.54000000000002,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.49000000000001,24.52000000000004,31.950000000000045,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.69,24.420000000000016,32.83000000000004,1998-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.33000000000004,24.110000000000017,32.58000000000004,1998-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.53000000000003,24.57000000000005,33.98000000000002,1998-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.79000000000002,24.55000000000001,32.170000000000016,1998-12,NorthWest Pacific Ocean,35.0,140.0
Pacific,Philippines,,75.0,28.5,24.27000000000004,32.07000000000005,1998-12,NorthWest Pacific Ocean,35.0,140.0
Pacific,Taiwan,,75.0,24.53000000000003,15.990000000000007,29.890000000000043,1998-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Thailand,4.5,75.0,29.120000000000005,24.80000000000001,32.960000000000036,2008-01,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,1.0,75.0,29.200000000000045,24.480000000000015,33.660000000000025,1997-02,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,1.0,75.0,29.200000000000045,24.480000000000015,33.660000000000025,1997-04,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,1.0,75.0,29.200000000000045,24.480000000000015,33.660000000000025,1995-05,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,,75.0,29.200000000000045,24.480000000000015,33.660000000000025,1990-03,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,,75.0,29.100000000000023,24.910000000000025,33.55000000000001,1990-03,NorthWest Pacific Ocean,35.0,140.0
Pacific,Thailand,,75.0,29.170000000000016,23.930000000000007,34.94,1998-04,NorthWest Pacific Ocean,35.0,140.0
Pacific,Thailand,,75.0,29.04000000000002,24.57000000000005,33.24000000000001,1998-04,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,10.0,75.0,28.950000000000045,25.29000000000002,32.43000000000001,1995-05,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,6.0,75.0,28.81,25.730000000000015,32.48000000000002,1995-05,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,1.0,75.0,29.100000000000023,24.910000000000025,33.55000000000001,1991-05,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,,75.0,29.420000000000016,25.860000000000017,33.77000000000004,2010-05,NorthWest Pacific Ocean,35.0,140.0
Indian,Thailand,,75.0,29.420000000000016,25.390000000000043,34.89000000000004,1991-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Vietnam,,75.0,27.05000000000001,21.700000000000045,31.610000000000017,1998-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Vietnam,,75.0,26.5,20.83000000000004,31.83000000000004,1998-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Vietnam,,75.0,26.82000000000005,22.140000000000043,32.920000000000016,1998-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Vietnam,15.0,75.0,27.640000000000043,22.350000000000023,32.870000000000005,1998-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,5.0,0.0,25.78000000000003,20.980000000000015,31.950000000000045,2010-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,0.0,25.49000000000001,19.950000000000045,31.200000000000045,2010-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,0.5,0.0,24.77000000000004,19.360000000000017,31.120000000000005,2009-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,0.0,24.710000000000036,18.420000000000016,31.129999999999995,2009-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.5,0.0,24.670000000000016,19.54000000000002,31.80000000000001,2010-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,1.5,0.0,24.670000000000016,19.54000000000002,31.80000000000001,2009-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,8.0,0.0,24.75,18.950000000000045,31.180000000000007,2008-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,7.0,0.0,24.75,18.950000000000045,31.180000000000007,2008-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,0.0,24.75,18.950000000000045,31.180000000000007,2008-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,8.0,0.0,24.75,18.950000000000045,31.180000000000007,2008-05,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,0.0,23.610000000000017,16.870000000000005,30.90000000000003,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,7.0,0.0,22.090000000000032,13.700000000000044,30.260000000000048,2011-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,0.0,22.31,14.82000000000005,30.629999999999995,2016-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,7.0,0.0,20.420000000000016,12.77000000000004,30.510000000000048,2013-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,0.0,20.33000000000004,12.390000000000043,30.140000000000043,2011-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,0.0,22.110000000000017,13.930000000000009,30.58000000000004,2011-06,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,15.0,0.0,22.100000000000023,13.700000000000044,30.720000000000027,2008-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,0.0,22.03000000000003,13.58000000000004,31.49000000000001,2010-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,0.0,21.600000000000023,13.54000000000002,30.15000000000003,2016-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,3.0,0.0,21.350000000000023,11.980000000000018,29.840000000000032,2010-05,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,0.0,21.350000000000023,11.980000000000018,29.840000000000032,2010-01,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,4.0,0.0,21.350000000000023,11.980000000000018,29.840000000000032,2008-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,2.0,0.0,19.129999999999995,11.490000000000007,30.55000000000001,2008-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,8.0,0.0,20.200000000000045,12.420000000000016,28.600000000000023,2009-09,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,0.0,19.879999999999995,12.02000000000004,29.220000000000027,2009-10,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,7.0,0.0,19.879999999999995,12.02000000000004,29.220000000000027,2008-08,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,0.0,19.760000000000048,11.800000000000011,28.49000000000001,2008-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,7.0,0.0,19.760000000000048,11.800000000000011,28.49000000000001,2008-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,8.0,0.0,19.760000000000048,11.800000000000011,28.49000000000001,2010-07,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,10.0,0.0,19.760000000000048,11.800000000000011,28.49000000000001,2010-03,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,15.0,0.0,19.850000000000023,11.850000000000025,29.52000000000004,2012-03,NorthWest Pacific Ocean,35.0,140.0
Pacific,Japan,18.0,0.0,19.660000000000025,12.060000000000002,28.27000000000004,2010-03,NorthWest Pacific Ocean,35.0,140.0
